"wave","EIrrad"
1697,0.208993098671566
1698,0.209007802493367
1699,0.207948359897645
1700,0.205271479343783
1701,0.20490402301174
1702,0.20436741640608
1703,0.202992913755936
1704,0.204944282225795
1705,0.206047365819105
1706,0.204686598526122
1707,0.203354673204627
1708,0.200020619585314
1709,0.20171977529569
1710,0.203040093158759
1711,0.192556542759993
1712,0.195394243986666
1713,0.203011300191375
1714,0.203000291279671
1715,0.203014990469018
1716,0.200433014157193
1717,0.199997715380945
1718,0.199774811270687
1719,0.199379914901575
1720,0.197909581763365
1721,0.196030225165266
1722,0.198308020140973
1723,0.190625490721282
1724,0.192646459495309
1725,0.195089017905124
1726,0.194074973633764
1727,0.195430826391078
1728,0.193013959693209
1729,0.19448088215153
1730,0.195108221248136
1731,0.194003797842947
1732,0.19174303045137
1733,0.182205677808093
1734,0.183963807149746
1735,0.183035918348662
1736,0.177026772180419
1737,0.175924607106637
1738,0.183317180363132
1739,0.185957801120884
1740,0.187862439195087
1741,0.186035911057758
1742,0.186931774947745
1743,0.188032661759992
1744,0.188995885711358
1745,0.185956452048406
1746,0.184759076425634
1747,0.183975416004875
1748,0.186404246542075
1749,0.18698188487
1750,0.184175035223557
1751,0.183980350399901
1752,0.185135975224638
1753,0.185007996073313
1754,0.18607921917952
1755,0.183999094969158
1756,0.185366451445153
1757,0.185756969873978
1758,0.184001196398428
1759,0.184994350964216
1760,0.183833135661236
1761,0.182151268025334
1762,0.178428110483972
1763,0.180702687369379
1764,0.181010791318315
1765,0.181168232034966
1766,0.181892015226432
1767,0.180561013061421
1768,0.180011230802611
1769,0.180939425719075
1770,0.179076814445024
1771,0.178520814415166
1772,0.180078690547759
1773,0.179997828912204
1774,0.179985272576959
1775,0.177749300205279
1776,0.176610096110283
1777,0.173289087442678
1778,0.173853150794277
1779,0.176052715738628
1780,0.175009978306012
1781,0.176881214452725
1782,0.174721312065822
1783,0.173990951567799
1784,0.174071363015368
1785,0.172750835301464
1786,0.17387008295879
1787,0.175000956899016
1788,0.174991379531166
1789,0.173881274268016
1790,0.172895012359403
1791,0.172974217733713
1792,0.171920794206457
1793,0.172097129648011
1794,0.171007333779027
1795,0.171000066524773
1796,0.171013418265466
1797,0.170021649375343
1798,0.169942789439707
1799,0.170954687490839
1800,0.169551452710957
1801,0.168129805378833
1802,0.166494069955598
1803,0.165646300067731
1804,0.168844760996076
1805,0.168140002923954
1806,0.167069700178736
1807,0.167025510135646
1808,0.166994540568974
1809,0.166996005724527
1810,0.16593166241907
1811,0.166041016117296
1812,0.165024636460474
1813,0.165042880253517
1814,0.162972356504066
1815,0.160982795170221
1816,0.15866492125227
1817,0.151661101467049
1818,0.146811349600554
1819,0.153020471247597
1820,0.157457761269579
1821,0.158445255488329
1822,0.156386857417714
1823,0.157585540454508
1824,0.161169134891815
1825,0.160996766572934
1826,0.160999811348171
1827,0.161013044610061
1828,0.160007975458588
1829,0.158067530058154
1830,0.160196571586635
1831,0.159974878189655
1832,0.158492100959972
1833,0.155720748693301
1834,0.158346065399074
1835,0.157901130853623
1836,0.158013416277912
1837,0.157372713072219
1838,0.155751695258346
1839,0.15696284460443
1840,0.156002188054477
1841,0.157087646903722
1842,0.152745188880952
1843,0.151974612716512
1844,0.154001992419712
1845,0.15500526502672
1846,0.155340711031962
1847,0.149207892640109
1848,0.151177762412112
1849,0.154155021617192
1850,0.154605174362485
1851,0.155115088198143
1852,0.153675019591059
1853,0.150928116724592
1854,0.152314458028791
1855,0.15170011325389
1856,0.148999480405168
1857,0.151965574738069
1858,0.152070818416261
1859,0.150397462861203
1860,0.148689133043506
1861,0.147813691851978
1862,0.148577150778002
1863,0.149188993295549
1864,0.148947402741174
1865,0.148006751973554
1866,0.146060692873951
1867,0.145107965566668
1868,0.145779977701719
1869,0.147213599132264
1870,0.147137610582473
1871,0.145767328844425
1872,0.142810397476057
1873,0.141029939228745
1874,0.138385579473198
1875,0.124377259119671
1876,0.121582936004782
1877,0.136425554815339
1878,0.14111469753586
1879,0.142000780732044
1880,0.141866786610446
1881,0.1437813475622
1882,0.144105977859805
1883,0.143026828654883
1884,0.143032323759485
1885,0.142031685851505
1886,0.139798190783065
1887,0.142288537215128
1888,0.143099338994401
1889,0.141946039760157
1890,0.138999626371948
1891,0.139140550887673
1892,0.138832224280727
1893,0.136288832548708
1894,0.138045088659909
1895,0.138084244879921
1896,0.135087765891926
1897,0.135604744963461
1898,0.139004799001036
1899,0.137998760705662
1900,0.137832228052095
1901,0.140064826485781
1902,0.140063304581902
1903,0.137843129270099
1904,0.137018577880501
1905,0.138067018339543
1906,0.138367137673055
1907,0.137962703895841
1908,0.136978002639021
1909,0.137680845630963
1910,0.138075904475403
1911,0.135844535520618
1912,0.135017779045916
1913,0.136711254765022
1914,0.1369858530908
1915,0.135962946212798
1916,0.136106980621114
1917,0.136227557444707
1918,0.135018068830562
1919,0.134097892618999
1920,0.132326480298638
1921,0.134423925618877
1922,0.135014937968531
1923,0.133130799413008
1924,0.132894786359201
1925,0.133980366362265
1926,0.134060130633047
1927,0.13239841368638
1928,0.130720175908973
1929,0.12996693645444
1930,0.129445039825164
1931,0.128774106762535
1932,0.128986744833815
1933,0.129102627882637
1934,0.130531521413457
1935,0.130007303893462
1936,0.129899215757821
1937,0.130952454864014
1938,0.129960724637798
1939,0.126144332963186
1940,0.126282228471563
1941,0.128996786151971
1942,0.127388565365914
1943,0.123317316232878
1944,0.117086936156841
1945,0.112161121097213
1946,0.11575637181366
1947,0.122749928272648
1948,0.124958277261241
1949,0.124897503628351
1950,0.124341888266111
1951,0.122031835251559
1952,0.12209414411158
1953,0.126713721426009
1954,0.12701156845147
1955,0.127048324011554
1956,0.126026074137575
1957,0.125999792576595
1958,0.126006959266423
1959,0.125670053253275
1960,0.12500364894452
1961,0.124442804524606
1962,0.123743737758715
1963,0.12211685245081
1964,0.121346063901746
1965,0.121954730741514
1966,0.121907369365606
1967,0.123039627702247
1968,0.124173868075663
1969,0.123025107241535
1970,0.122999791329425
1971,0.123049299009833
1972,0.119989021681393
1973,0.118373016720791
1974,0.121123761184625
1975,0.121748095352466
1976,0.121998616008205
1977,0.121270242402205
1978,0.11793066608633
1979,0.11793622926271
1980,0.119487720931383
1981,0.119986129951243
1982,0.120114173444216
1983,0.120024972643805
1984,0.118900274836286
1985,0.117942364549111
1986,0.116086398826244
1987,0.118024342627739
1988,0.119891418796591
1989,0.120080517828052
1990,0.118973692603177
1991,0.119091913463892
1992,0.118019889955823
1993,0.115522887117993
1994,0.115976370656136
1995,0.117546419017705
1996,0.117010027607738
1997,0.115430647401694
1998,0.115996733249735
1999,0.116505374910376
2000,0.117
2001,0.116971559285669
2002,0.116002276985811
2003,0.115016436455554
2004,0.114983165180133
2005,0.115009111072615
2006,0.114998130473068
2007,0.115434456196168
2008,0.116039652560099
2009,0.115029430703646
2010,0.115000511096027
2011,0.114998509723242
2012,0.114978340359931
2013,0.113897041060079
2014,0.113996243268536
2015,0.114000367787543
2016,0.114007564675032
2017,0.113890100042727
2018,0.113021306963227
2019,0.113007674720508
2020,0.111494825383413
2021,0.109991919773001
2022,0.110300752568823
2023,0.112028268358848
2024,0.111741867246746
2025,0.111015643142812
2026,0.110999791931934
2027,0.111008273703561
2028,0.110975805905977
2029,0.109544756267997
2030,0.108082556938835
2031,0.108298271098284
2032,0.109758980044975
2033,0.109999349293192
2034,0.109513516707075
2035,0.107999169512789
2036,0.108404692726698
2037,0.109130991538372
2038,0.105951157397239
2039,0.105808971942602
2040,0.109017834903109
2041,0.107897610517844
2042,0.107997722218617
2043,0.10800012842249
2044,0.108000047325617
2045,0.107999917277878
2046,0.107976481442769
2047,0.107162770657071
2048,0.106994024127955
2049,0.107000068752866
2050,0.107001989997142
2051,0.106703362508162
2052,0.106122244262114
2053,0.104996378284911
2054,0.106107224373509
2055,0.106002630101049
2056,0.106002672962638
2057,0.106105239800222
2058,0.104983580357365
2059,0.104990474915542
2060,0.104456463685989
2061,0.103000408401237
2062,0.104160368712212
2063,0.102183741680008
2064,0.10099684202406
2065,0.103435714342406
2066,0.103985147086174
2067,0.104013534431475
2068,0.102898751710571
2069,0.103091875708135
2070,0.102026655700371
2071,0.100806490308627
2072,0.102043875797392
2073,0.102051401267085
2074,0.102977084115329
2075,0.103099986675186
2076,0.102007020167014
2077,0.102007591989994
2078,0.102103769202423
2079,0.100998407612485
2080,0.0998310880520868
2081,0.101083551725462
2082,0.101039568073285
2083,0.0996411947567983
2084,0.0992514609726523
2085,0.0999908348174222
2086,0.100000316190589
2087,0.0999998587836415
2088,0.0999972649460091
2089,0.0998988247706748
2090,0.0997084071938836
2091,0.0989067153808938
2092,0.0971156737679082
2093,0.0969571304254867
2094,0.0978076311017261
2095,0.097237727383466
2096,0.0974010546818435
2097,0.097853345290472
2098,0.097859178456491
2099,0.0978706927660937
2100,0.0974916239425311
2101,0.0976768318582158
2102,0.0973870621153421
2103,0.0971013096439362
2104,0.0970337632405291
2105,0.0974004997542438
2106,0.0973395363138747
2107,0.0971075149335253
2108,0.0967665521952889
2109,0.0955696221991765
2110,0.0953410249332502
2111,0.0959564511732036
2112,0.0959841275489339
2113,0.0957537394475186
2114,0.0956954853316569
2115,0.095516720684781
2116,0.094234884342718
2117,0.0939662318899875
2118,0.0944928905858716
2119,0.0941536283051219
2120,0.0938979728778207
2121,0.0938674342927572
2122,0.0939069816659305
2123,0.0934955709687794
2124,0.0927938508801459
2125,0.093023863622656
2126,0.0930519352464213
2127,0.092946717390944
2128,0.0933141868628603
2129,0.0931099693918487
2130,0.0930013945708747
2131,0.0930327163352838
2132,0.0930452305197417
2133,0.0927455387543941
2134,0.0926007720999368
2135,0.0911960669118411
2136,0.0908696582077715
2137,0.0914396176694561
2138,0.0920381792038774
2139,0.0917080033720492
2140,0.0915912301829546
2141,0.0915931143891777
2142,0.0913644142314188
2143,0.0910255584134357
2144,0.0907370902174703
2145,0.0902015940521708
2146,0.0899195573571541
2147,0.0900457273866255
2148,0.0904223696648173
2149,0.0902311645793582
2150,0.0900083634435671
2151,0.0899000360439797
2152,0.0894680664264157
2153,0.0892408425552517
2154,0.089038035428567
2155,0.089019436097847
2156,0.0890313437182019
2157,0.088806964427326
2158,0.0885936593646739
2159,0.0882735321549349
2160,0.0879655134966566
2161,0.0874823499366283
2162,0.0870063435528301
2163,0.0862789322896132
2164,0.0849777248582043
2165,0.0809446216596501
2166,0.078025309245481
2167,0.0793210404673857
2168,0.0834612033350958
2169,0.0848947777454596
2170,0.085655890067542
2171,0.0858042798635626
2172,0.0858952107201438
2173,0.0858072923658915
2174,0.08589061618505
2175,0.08578582592581
2176,0.0852212171599422
2177,0.0852002046783462
2178,0.0839909768121331
2179,0.0841033041016638
2180,0.0852635388882663
2181,0.0853276055217892
2182,0.084194655304732
2183,0.0839858762225981
2184,0.0848920278892514
2185,0.0848216718774008
2186,0.0848647623894168
2187,0.0843731082032843
2188,0.0827061686896293
2189,0.0822511635624832
2190,0.0834350428468583
2191,0.0836779693902781
2192,0.0840043800836662
2193,0.0837957211952715
2194,0.0836950165726534
2195,0.08349680043421
2196,0.0833647742851608
2197,0.0832712709317979
2198,0.0832098866005952
2199,0.0830502118110609
2200,0.0828454751268617
2201,0.0826411786763001
2202,0.0824942208375196
2203,0.0824969385154215
2204,0.0824160190143987
2205,0.0814281582835
2206,0.0795747234992497
2207,0.0789888648829999
2208,0.079404777731192
2209,0.080507301406856
2210,0.0808525521874531
2211,0.0813748166056843
2212,0.0812875269425551
2213,0.0810706208368991
2214,0.0809809396932
2215,0.0807554954161518
2216,0.0800652243722768
2217,0.0797538156271323
2218,0.0799182263287404
2219,0.0802557847326374
2220,0.0802714815535303
2221,0.0800391133367511
2222,0.0799582688986099
2223,0.0798156656842344
2224,0.0795933411585217
2225,0.0791172596306998
2226,0.0783726521692422
2227,0.0781201178780422
2228,0.0787381226719284
2229,0.0787260243302391
2230,0.0787093865797215
2231,0.0785229198946362
2232,0.0785764886220344
2233,0.0786089518359828
2234,0.0784985283972378
2235,0.0782403293726638
2236,0.0781453254988521
2237,0.0777939935092658
2238,0.0769302913720633
2239,0.0765409285437987
2240,0.0769721391480111
2241,0.0772073392685966
2242,0.0770390622833039
2243,0.0767218790052245
2244,0.0768408768315738
2245,0.0768957263549729
2246,0.0768683334734034
2247,0.0761857919410427
2248,0.0759488817130907
2249,0.0758874638204715
2250,0.0761542353499746
2251,0.0760570917757431
2252,0.0758354238606869
2253,0.0753853037208894
2254,0.0748258775538163
2255,0.0744747641088064
2256,0.0750762613231248
2257,0.0751403287803878
2258,0.07511193255664
2259,0.0751706568995742
2260,0.0750665206880634
2261,0.0745978552272602
2262,0.0736815980676544
2263,0.0736006115765001
2264,0.0741094186779273
2265,0.0740001311424175
2266,0.0738072892230378
2267,0.0740844310963642
2268,0.0740103953073783
2269,0.0739254579763529
2270,0.0736573352930806
2271,0.0735052536962263
2272,0.0733687955362191
2273,0.0735941812730198
2274,0.0731347395412867
2275,0.0729569576251963
2276,0.0729624626118882
2277,0.0731007022079971
2278,0.0729945968569562
2279,0.0728883730729626
2280,0.0723681718392742
2281,0.0709116842402519
2282,0.0706092311956831
2283,0.0714160640493569
2284,0.0718058669464869
2285,0.0716907057863557
2286,0.071686045863759
2287,0.0717659161219665
2288,0.0717120871677586
2289,0.0715949238677642
2290,0.0714795846544017
2291,0.0712952332714727
2292,0.0712006754274286
2293,0.0702361933824479
2294,0.069564288823797
2295,0.0693119282747824
2296,0.0693159806935467
2297,0.0691888258059747
2298,0.0694335095983163
2299,0.069821638284071
2300,0.0698955734978487
2301,0.0698009422970823
2302,0.0698028953978078
2303,0.0697022486378786
2304,0.0695190724612981
2305,0.0695161285357594
2306,0.0694494840956049
2307,0.0693998247263282
2308,0.0691644569278439
2309,0.0689969893415496
2310,0.068900287481384
2311,0.0688989289969966
2312,0.068821129405363
2313,0.068755734142325
2314,0.0683959326358557
2315,0.0681762226450822
2316,0.0678806828158925
2317,0.0678839809206293
2318,0.0675929764396207
2319,0.0677076083456056
2320,0.0678289095049726
2321,0.0680314470592692
2322,0.0667317153129118
2323,0.0658014358732758
2324,0.065309336405777
2325,0.0656999960084186
2326,0.0657651891120889
2327,0.0661100533219469
2328,0.0665250283180073
2329,0.0664806683352656
2330,0.0662958833770962
2331,0.0662009111955998
2332,0.0660903076693022
2333,0.0660509516022566
2334,0.0659189461198689
2335,0.0655689515174667
2336,0.065482787161345
2337,0.065798926976093
2338,0.0651216001060319
2339,0.0650368008204091
2340,0.0653513215139495
2341,0.0657047268605769
2342,0.0655951638876747
2343,0.0655038520395783
2344,0.0653210469478179
2345,0.0651315492329804
2346,0.0651110622031442
2347,0.0649892064312479
2348,0.064995912403159
2349,0.0648965314869992
2350,0.0648476974735827
2351,0.0642368189464476
2352,0.0630249400677999
2353,0.0623786524118885
2354,0.0624680738366664
2355,0.0629809330642234
2356,0.0630157817729185
2357,0.0627968451459611
2358,0.062804723022158
2359,0.0630844558069525
2360,0.0631903327093999
2361,0.0632594605745325
2362,0.0632022839012354
2363,0.0631951980033151
2364,0.0630069923746135
2365,0.0630118685664599
2366,0.0628877648613583
2367,0.062883316212005
2368,0.0626983121290056
2369,0.0623515734378813
2370,0.0621930979989374
2371,0.0621460975111788
2372,0.0622995416351954
2373,0.0613476980949364
2374,0.0608098211679365
2375,0.060790386941212
2376,0.0617498217203911
2377,0.0619997058731715
2378,0.0619168278352419
2379,0.0618558924253735
2380,0.061683478172575
2381,0.0617973868175348
2382,0.0608135801842387
2383,0.0598605465322277
2384,0.0586980728508337
2385,0.0590025717822516
2386,0.0590539361572051
2387,0.0596146288190717
2388,0.0599459160416271
2389,0.0602995570637466
2390,0.0603006773995939
2391,0.0603183881129171
2392,0.0600383275180326
2393,0.0599903080993619
2394,0.0598926924521944
2395,0.060023018649379
2396,0.0599473982689609
2397,0.0598090924181686
2398,0.0598221101136974
2399,0.0595607693564241
2400,0.0594109791217642
