"wl","band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13","band14","band15","band16","band17","band18","band19","band20","band21","band22","band23","band24","band25","band26","band27","band28","band29","band30","band31","band32","band33","band34","band35","band36","band37","band38","band39","band40","band41","band42","band43","band44","band45","band46","band47","band48","band49","band50","band51","band52","band53","band54","band55","band56","band57","band58","band59","band60","band61","band62","band63","band64","band65","band66","band67","band68","band69","band70","band71","band72","band73","band74","band75","band76","band77","band78","band79","band80","band81","band82","band83","band84","band85","band86","band87","band88","band89","band90","band91","band92","band93","band94","band95","band96","band97","band98","band99","band100","band101","band102","band103","band104","band105","band106","band107","band108","band109","band110","band111","band112","band113","band114","band115","band116","band117","band118","band119","band120","band121","band122","band123","band124","band125","band126","band127","band128","band129","band130","band131","band132","band133","band134","band135","band136","band137","band138","band139","band140","band141","band142","band143","band144","band145","band146","band147","band148","band149","band150","band151","band152","band153","band154","band155","band156","band157","band158","band159","band160","band161","band162","band163","band164","band165","band166","band167","band168","band169","band170","band171","band172","band173","band174","band175","band176","band177","band178","band179","band180","band181","band182","band183","band184","band185","band186","band187","band188","band189","band190","band191","band192","band193","band194","band195","band196","band197","band198","band199","band200","band201","band202","band203","band204","band205","band206","band207","band208","band209","band210","band211","band212","band213","band214","band215","band216","band217","band218","band219","band220","band221","band222","band223","band224","band225","band226","band227","band228","band229","band230","band231","band232","band233","band234"
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29177069784409e-317,4.66933170172061e-264,1.43133768636522e-270,1.5322493921576e-248,5.44913421357598e-206,2.10082001477663e-185,8.41408646955565e-168,1.32553588924749e-144,6.29028049315167e-129,4.28638218501089e-112,2.50815334059771e-95,3.9368184562084e-82,6.12093233170822e-66,1.25736484900552e-54,1.02229630339184e-44,3.40436320376598e-34,1.16673258885897e-25,9.15166765543478e-19,2.79252315009707e-12,4.47568330580293e-08,9.60359043238832e-05,0.0116881183179078,0.0716798016146049,0.0192012349818926,0.000157653322160735,5.38985166604466e-08,1.67562495966906e-12,2.13632881526023e-18,1.78620769039045e-26,1.9355258345802e-36,6.88484651710701e-47,1.58078815680985e-57,2.95104108398418e-69,5.70528785021813e-88,5.56726977382964e-108,9.78294370800849e-124,3.10479373072528e-139,5.98659117826455e-164,5.63225552836181e-191,3.32513483946069e-192,1.15008303997671e-235,2.09734341040859e-257,4.2295798882345e-282,5.82997462092671e-322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33050765143316e-320,1.88689616911815e-266,3.76907715466248e-273,4.96932774881976e-251,3.63351489773506e-208,1.75798497949735e-187,8.45535736369313e-170,1.93568859020298e-146,1.10925791778432e-130,9.79176124140105e-114,7.74765441859087e-97,1.50849160339742e-83,3.46422822943569e-67,9.01323368408029e-56,9.19446284315544e-46,4.27010601816339e-35,1.9550188226633e-26,1.99525845711434e-19,8.62129138792867e-13,1.75802524802831e-08,5.04113655398341e-05,0.00825095501612825,0.0680098527813664,0.0250439437127763,0.000292475180338737,1.38306418935757e-07,5.73058330497712e-12,9.90458088226101e-18,1.20487260895307e-25,1.93563566678187e-35,9.50451502962248e-46,2.84183143166802e-56,6.92650419300672e-68,2.24247866902329e-86,3.55049099195507e-106,8.06428506142109e-122,3.20282703854775e-137,9.9149554325909e-162,1.52191466025811e-188,6.75605974939034e-190,5.49698629543058e-233,1.26478455375665e-254,3.38500077154211e-279,8.56314577372049e-319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95252516672997e-323,7.43641098980881e-269,9.64726393254318e-276,1.56592046645384e-253,2.35932001637141e-210,1.43201759929705e-189,8.26606299843008e-172,2.75136956006687e-148,1.90271118417849e-132,2.17519624566966e-115,2.3274381727465e-98,5.61750984334681e-85,1.90706878578537e-68,6.28072771481716e-57,8.03255192970025e-47,5.20510653701756e-36,3.18323352720399e-27,4.22453617839698e-20,2.58760272779903e-13,6.70345418624799e-09,2.56772530604171e-05,0.00564731745972159,0.0623994627670716,0.031680501175408,0.000525065765733051,3.43525984106064e-07,1.89869568517755e-11,4.44933796487162e-17,7.86583710208889e-25,1.87143491642212e-34,1.26866694794691e-44,4.94332400010206e-55,1.57388146329906e-66,8.51685865661615e-85,2.18504148296052e-104,6.41920514474809e-120,3.19278217729448e-135,1.58528456388328e-159,3.96610561932534e-186,1.32892416508293e-187,2.53559174163838e-230,7.36471447714466e-252,2.61639573845973e-276,1.21732078064321e-315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85825433202713e-271,2.40021145268683e-278,4.79452552273977e-256,1.49178840085088e-212,1.13550338285992e-191,7.86153225097703e-174,3.80655233221991e-150,3.1746146246053e-134,4.69898198997552e-117,6.7995131895395e-100,2.03305076433019e-86,1.02116791931187e-69,4.25450775882717e-58,6.81645120083462e-48,6.16607472146738e-37,5.03644389560629e-28,8.68640072392995e-21,7.55044609388719e-14,2.48130392065302e-09,1.26909440333714e-05,0.00374764587974585,0.0553635388149783,0.0388684422494414,0.000912172939392626,8.25902119398746e-07,6.0946170262035e-11,1.93662697080999e-16,4.96985141769208e-24,1.7492517166498e-33,1.6373716035062e-43,8.32024207927585e-54,3.46217497242687e-65,3.12558215448862e-83,1.29764554613486e-102,4.93418815656479e-118,3.07567303836748e-133,2.44697197113304e-157,9.96791382876283e-184,2.5306344282789e-185,1.12873819755086e-227,4.14083217802062e-249,1.9531302911594e-273,1.66885432322309e-312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07142175867453e-273,5.80458343376495e-281,1.42634782706571e-258,9.1851883552321e-215,8.76466640656435e-194,7.27373435858047e-176,5.12606513407951e-152,5.15213177337114e-136,9.87135616252951e-119,1.93183150142258e-101,7.15082318501753e-88,5.31861937043139e-71,2.80155203229104e-59,5.61876315838265e-49,7.09865612834808e-38,7.74314591369021e-29,1.73452930103613e-21,2.14189095509101e-14,8.91597940054203e-10,6.08645709033717e-06,0.00241131115185088,0.0475007875003018,0.046250666494645,0.00153348474699617,1.92198193388136e-06,1.8952739860097e-10,8.16747557466969e-16,3.03904059870248e-23,1.58072513145826e-32,2.04328453521202e-42,1.35503019032695e-52,7.3730143302938e-64,1.10836488183413e-81,7.43665436478085e-101,3.66242909479457e-116,2.86316325349872e-131,3.64633073434742e-155,2.41607437252151e-181,4.66531660809162e-183,4.84915800104457e-225,2.24807967269974e-246,1.4081279516532e-270,2.20634073149629e-309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91689706427316e-276,1.36448518082881e-283,4.12296008450569e-261,5.50718129751237e-217,6.58550723483519e-196,6.5471066962238e-178,6.71901907965599e-154,8.13318628874541e-138,2.0165898116289e-120,5.33767862837932e-103,2.44437195406793e-89,2.69445914271376e-72,1.79332120875333e-60,4.49884189202422e-50,7.94203303539773e-39,1.15677482637711e-29,3.36360023572085e-22,5.90706618749392e-15,3.11003967623704e-10,2.83243836581014e-06,0.00150427183730142,0.0394104825925124,0.053377056812904,0.00249471266658421,4.32934059780324e-06,5.70994738750697e-10,3.33749789841428e-15,1.79855713615678e-22,1.38097836860665e-31,2.46542846998855e-41,2.13529608442912e-51,1.52005820036411e-62,3.79782504877844e-80,4.11267353525546e-99,2.62507557921999e-114,2.57565166740276e-129,5.24551847289788e-153,5.64783950789956e-179,8.3263627697462e-181,2.01047495375574e-222,1.17849602464748e-243,9.80474142314361e-268,2.81298553740738e-306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39651614268212e-278,3.11776085194694e-286,1.15796835525075e-263,3.21537142388148e-219,4.8167039392602e-198,5.73301591183713e-180,8.57229419214623e-156,1.24885577205292e-139,4.00613906983885e-122,1.43425824862633e-104,8.12048522541935e-91,1.32774672117638e-73,1.11590569878118e-61,3.49895488740145e-51,8.63526032879008e-40,1.67926082851774e-30,6.33443758362572e-23,1.58378436694534e-15,1.05310234830326e-10,1.27903267731611e-06,0.000909866672245185,0.031619621867851,0.0597457502244799,0.00392735716394123,9.43943367245379e-06,1.66658218632371e-09,1.32143390447706e-14,1.0301645861894e-21,1.16639020085729e-30,2.87632483111084e-40,3.25584228295094e-50,3.03385226307301e-61,1.25744069596601e-78,2.19480529134235e-97,1.81691021094379e-112,2.23904703169559e-127,7.28494174068928e-151,1.27326974547184e-176,1.43863967016011e-178,8.0443363001144e-220,5.96536331386497e-241,6.59345871666592e-265,3.45862262525787e-303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8559238437326e-281,6.92457281932249e-289,3.16000760376496e-266,1.82807238567593e-221,3.42939536462532e-200,4.88380845174886e-182,1.06452949430392e-157,1.8652698012127e-141,7.73930887859454e-124,3.7479522207502e-106,2.62180329412524e-92,6.36399479903021e-75,6.75004899535358e-63,2.64334326187689e-52,9.12446428545891e-41,2.36878382461868e-31,1.15849109943307e-23,4.12828813383659e-16,3.4616488534228e-11,5.60438652356425e-07,0.000533589841122682,0.0245321474773211,0.0648597368530136,0.00598300080079802,1.99214917888134e-05,4.71254910066107e-09,5.06945389945373e-14,5.7106248839703e-21,9.52417391977792e-30,3.24463179239181e-39,4.80357678561685e-49,5.86202563873954e-60,4.02291103572132e-77,1.1302978025066e-95,1.21435086618735e-110,1.88093754195846e-125,9.76717669693789e-149,2.76837243951208e-174,2.4064189077441e-176,3.10628277777855e-217,2.91566772991234e-238,4.28226519755683e-262,4.10090415510057e-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64672045025458e-283,1.49492493123015e-291,8.37883116745469e-269,1.01208292005215e-223,2.37679673156411e-202,4.04739735392882e-184,1.28673101420454e-159,2.70987239344461e-143,1.45393852451463e-125,9.52472599606624e-108,8.22662431638529e-94,2.96698491244946e-76,3.96913959931322e-64,1.93975282377919e-53,9.36973938854874e-42,3.24691293199939e-32,2.05758741622079e-24,1.04614933964693e-16,1.10459537366133e-11,2.38286691904945e-07,0.000303400093447803,0.018405534648143,0.0682903146213445,0.00882016111398593,4.06957921645892e-05,1.29098015067163e-08,1.8843787522829e-13,3.06376387349606e-20,7.51860451251758e-29,3.53895363670313e-38,6.85744351170962e-48,1.09652887350424e-58,1.24363720121171e-75,5.61713537492293e-94,7.83743542709964e-109,1.52693519027824e-123,1.26420442343841e-146,5.80489860947305e-172,3.89684316615391e-174,1.15757990356506e-214,1.37604144718516e-235,2.68606766452073e-259,4.6891791197614e-297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44615498234639e-286,3.13705399473764e-294,2.15865196153004e-271,5.45631292821435e-226,1.60351640825659e-204,3.26313326899231e-186,1.51386545144377e-161,3.82942731051188e-145,2.65618068311978e-127,2.35397958169463e-109,2.50868804901637e-95,1.34546313584433e-77,2.26879805616308e-65,1.38266455545636e-54,9.35052170206142e-43,4.32467822739817e-33,3.54899054455528e-25,2.57731264098191e-17,3.421615519293e-12,9.83097890327147e-08,0.000167263904466491,0.0133535053228617,0.0697362857624753,0.0125826689602094,8.04690527353318e-05,3.42623987722873e-08,6.78682275396305e-13,1.59082200019465e-19,5.73817294174296e-28,3.73221188748473e-37,9.472309139992e-47,1.98569025025215e-57,3.71490182001959e-74,2.69377935834926e-92,4.88453056896587e-107,1.19784853042061e-121,1.57968635215213e-144,1.17389914050593e-169,6.10909839377122e-172,4.16313205920874e-212,6.27071921035368e-233,1.62720945678112e-256,5.17076485011211e-294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75663777699865e-288,6.39883355809666e-297,5.4036310646047e-274,2.86446098019229e-228,1.05308070765044e-206,2.55938443892986e-188,1.73362924877991e-163,5.26376664600978e-147,4.71885779298738e-129,5.65776164987655e-111,7.43489933512619e-97,5.93470603327464e-79,1.26068134952242e-66,9.57337068163092e-56,9.06843550569149e-44,5.59725250749526e-34,5.94473285099066e-26,6.17291443434008e-18,1.02888532441678e-12,3.93567300791012e-08,8.94060922136498e-05,0.00936863040129546,0.0690675863737084,0.0173703199770393,0.000154013930207029,8.80948438089991e-08,2.36840573390675e-12,7.99433836506263e-19,4.23386000787556e-27,3.80574491332765e-36,1.26603470519285e-45,3.48114415734654e-56,1.07226303782934e-72,1.24662052616311e-90,2.93961703595033e-105,9.0806779922448e-120,1.90559114443476e-142,2.28945944606586e-167,9.27179475110516e-170,1.44493601349655e-209,2.75927856690524e-230,9.52035387906246e-254,5.49861757057219e-291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52581760111368e-291,1.26869095797826e-299,1.31429431093138e-276,1.46435717055411e-230,6.73219654384495e-209,1.95289091694582e-190,1.9323892459533e-165,7.03780506436431e-149,8.15236979288506e-131,1.3224472539372e-112,2.14144517675971e-98,2.54622960693848e-80,6.80965066865394e-68,6.43858641055227e-57,8.54706663659568e-45,7.03937241731103e-35,9.6703189096831e-27,1.43735202395835e-18,3.00338160699689e-13,1.52885578348484e-08,4.63351270517372e-05,0.00635610267505531,0.0663445899381964,0.0232050047507877,0.000285326987114585,2.19440982101064e-07,8.00823831055885e-12,3.88810606670147e-18,3.02013129379592e-26,3.75227814951542e-35,1.63731213889152e-44,5.90815099634353e-55,2.9905818297387e-71,5.56713366750295e-89,1.70835351946075e-103,6.65226769685157e-118,2.21918692630189e-140,4.30626894670352e-165,1.36230074709987e-167,4.83989859971021e-207,1.17237377369049e-227,5.3795487233962e-251,5.6388819834314e-288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69524697382507e-293,2.44504629442181e-302,3.10601423499669e-279,7.28973250725334e-233,4.18946723378126e-211,1.4496467699944e-192,2.09653654468112e-167,9.15283528850049e-151,1.36961517201932e-132,3.00610278684816e-114,5.99435230484161e-100,1.06259277613573e-81,3.57564469974519e-69,4.20623749344204e-58,7.82870640487808e-46,8.60262372520974e-36,1.5276722992397e-27,3.25376188339032e-19,8.51063253606585e-14,5.76287634240967e-09,2.32826262117535e-05,0.00417003478656386,0.0618091137693204,0.0299981380895516,0.000511655244278094,5.29565288440014e-07,2.62366970813277e-11,1.83015689261105e-17,2.0827714763491e-25,3.57711035213281e-34,2.04886562194317e-43,9.70733991755981e-54,8.05954277250425e-70,2.3991320194942e-87,9.58702379558575e-102,4.70929862167247e-116,2.49495860216754e-138,7.81151676951903e-163,1.93778092711693e-165,1.56452724135505e-204,4.8098219024116e-225,2.93576791871367e-248,5.57664831782116e-285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07214330462737e-296,4.58030648497383e-305,7.13211161382799e-282,3.53375660600465e-235,2.53786017855345e-213,1.04685888961803e-194,2.2140106252579e-169,1.15784884987668e-152,2.23759226051143e-134,6.6453988015449e-116,1.63072602979165e-101,4.31327450045357e-83,1.82513040952854e-70,2.6691603208041e-59,6.96868955543675e-47,1.02156464849363e-36,2.34369214453515e-28,7.16074361224916e-20,2.34110525846689e-14,2.10783857964298e-09,1.1343104577484e-05,0.00264558931255884,0.0558489852947617,0.0375271629920849,0.000888103826994908,1.2381002369796e-06,8.32861183617823e-11,8.33744879783595e-17,1.38862150884151e-24,3.29724802588494e-33,2.48079908091723e-42,1.54407347270481e-52,2.09877304645618e-68,9.97704124912278e-86,5.19527967129562e-100,3.22164597352869e-114,2.70793416802329e-136,1.36658173928082e-160,2.6684486855355e-163,4.88077980698174e-202,1.90539161944709e-222,1.54732205790381e-245,5.31856255296232e-282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48003558663205e-298,8.34023336953564e-308,1.59124369466246e-284,1.66810022538987e-237,1.49652324198859e-215,7.35454559481901e-197,2.27575970398739e-171,1.42470811552033e-154,3.55492997049654e-136,1.42866375503298e-117,4.31144826136208e-103,1.70301424269334e-84,9.05614700171089e-72,1.6452546923346e-60,6.0283772803468e-48,1.17879619849237e-37,3.49182024292539e-29,1.53207567001419e-20,6.25155159800054e-15,7.48101741174198e-10,5.35809326415857e-06,0.0016230771094821,0.0489433649996809,0.0454292913497047,0.00149211324521114,2.80431391402351e-06,2.56169470436878e-10,3.67597609078278e-16,8.95060976875883e-24,2.9386838124548e-32,2.90646991756975e-41,2.37768741718788e-51,5.28105768462631e-67,4.00381969195435e-84,2.71864890418044e-98,2.12977864784107e-112,2.83738428923993e-134,2.30569512583692e-158,3.55742318302458e-161,1.46944900856036e-199,7.28839429908028e-220,7.87631060648806e-243,4.89165757264634e-279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
